id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1521824070005772291	1521751352049041408	2022-05-04 12:08:27 GMT	2022-05-04	12:08:27	+0000	1303953087137107969	77se_chan	七星練習生❤️‍🔥SECRET BASE		@nyanger_sasuke かっけえ！	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/77se_chan/status/1521824070005772291	False		0								[{'screen_name': 'nyanger_sasuke', 'name': 'にゃんこ🐈さすけ★チームライガー_Team LIGER', 'id': '248479608'}]				
1521824033943171072	1521824033943171072	2022-05-04 12:08:18 GMT	2022-05-04	12:08:18	+0000	388422492	sasuke_kr_bot	우치하 사스케		흥‥	ko	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SASUKE_kr_bot/status/1521824033943171072	False		0								[]				
1521824000057348102	1521330392137142272	2022-05-04 12:08:10 GMT	2022-05-04	12:08:10	+0000	1354194033170649088	mellorocket	faygo		@HarishK72143917 @cinco_jayy Lmao momoshikki gave boruto the karma not naruto or sasuke 💀 u said karma changed kawaki’s attitude but he’s not even 100% while boruto is still his own, it’s just det kawaki is kawaki and boruto is sort of naruto and sasuke	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/mellorocket/status/1521824000057348102	False		0								[{'screen_name': 'HarishK72143917', 'name': 'H K', 'id': '1269292979685953537'}, {'screen_name': 'cinco_jayy', 'name': 'Jayy❄️', 'id': '1347349842616594433'}]				
1521823978515443714	1521785921321926657	2022-05-04 12:08:05 GMT	2022-05-04	12:08:05	+0000	1510993038209781766	itachiuchiha673	Itachi Uchiha		@LABELFoundation @IOST_Official Woow😍😍. This partnership sounds really awesome 🔥🔥. Must check this out guys, this will be very helpful 😋😇  https://t.co/mC19O1LIIS	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/FR6a1TLaQAA_vbK.jpg']	0	0	0	[]	[]	https://twitter.com/ItachiUchiha673/status/1521823978515443714	False		1	https://pbs.twimg.com/tweet_video_thumb/FR6a1TLaQAA_vbK.jpg							[{'screen_name': 'LABELFoundation', 'name': 'LABEL Foundation', 'id': '1287659624691142657'}, {'screen_name': 'IOST_Official', 'name': 'IOST', 'id': '946758251902881792'}]				
1521823957191921668	1521823957191921668	2022-05-04 12:08:00 GMT	2022-05-04	12:08:00	+0000	376132939	itachi_darmy	鎌鼬		私は、残虐性の強い弱虫だ	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ITACHI_darmy/status/1521823957191921668	False		0								[]				
1521823949377531905	1521788704095825920	2022-05-04 12:07:58 GMT	2022-05-04	12:07:58	+0000	1518865454848430081	godfath33580614	Sasuke Uchiha☠️👿		@defi_anya @MetaForceArmy @AmAnE_MiSa_27 @mr_ragnor7435 @Zeroooo27	und	[{'screen_name': 'mr_ragnor7435', 'name': 'mr. ragnor', 'id': '1512477702615609347'}, {'screen_name': 'zeroooo27', 'name': 'zeroooo', 'id': '1485130575141023744'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/GODFaTh33580614/status/1521823949377531905	False		0								[{'screen_name': 'defi_anya', 'name': 'Defi NFT big brain', 'id': '1411271395787436035'}, {'screen_name': 'MetaForceArmy', 'name': 'Meta Force Army', 'id': '1495524916187189249'}]				
1521823939756175361	1521823939756175361	2022-05-04 12:07:56 GMT	2022-05-04	12:07:56	+0000	1081150601067548672	sasuke2728	拓海		いいね〜！いいよ〜！！	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SASUKE2728/status/1521823939756175361	False		0								[]				
1521823938925400064	1521823938925400064	2022-05-04 12:07:55 GMT	2022-05-04	12:07:55	+0000	798290584133890049	sasuke_txt	Sasuke		Y'all saying I'm gay because I jacked Naruto off? His arm was broke wtf ?	en	[]	[]	[]	0	1	0	[]	[]	https://twitter.com/sasuke_txt/status/1521823938925400064	False		0								[]				
1521823912887304193	1521589480540540928	2022-05-04 12:07:49 GMT	2022-05-04	12:07:49	+0000	1403042961739247619	randomdude_xyz	Itachi Uchiha		@i__faryal @abcdefuckyoumf when will this happen??	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RandomDude_xyz/status/1521823912887304193	False		0								[{'screen_name': 'i__faryal', 'name': 'Faryal 🦋', 'id': '2867073895'}]				
1521823896634376192	1521526625489367043	2022-05-04 12:07:45 GMT	2022-05-04	12:07:45	+0000	705005696	sasuke_sparda	The Godevil Themselves.		@Kratense Who doesn't 😩😩😩	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Sasuke_Sparda/status/1521823896634376192	False		0								"[{'screen_name': 'Kratense', 'name': ""Lukan't"", 'id': '1507259020498849798'}]"				
1521823887054487553	1521823887054487553	2022-05-04 12:07:43 GMT	2022-05-04	12:07:43	+0000	1134874781302611969	itachiuchihawyf	uchiha		Felicitations and jubilations on this auspicious, smashing, dashing &amp; monstrously ingenious Eid al-Fitr 2022 .   May the jovial dexterity and zealousness fathom the belligerence of exuberance and swashbuckliness on sagacity.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ItachiUchihaWyf/status/1521823887054487553	False		0								[]				
1521823870877323265	1521823870877323265	2022-05-04 12:07:39 GMT	2022-05-04	12:07:39	+0000	1201258364	itachi_aegibot	イタチさん喘ぎbot		んッ、く...ぁッ	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Itachi_aegibot/status/1521823870877323265	False		0								[]				
1521823844067168256	1521823844067168256	2022-05-04 12:07:33 GMT	2022-05-04	12:07:33	+0000	1366419353869176833	arrod95	Itachi♤		I wanna live with you Even when we're ghosts 'Cause you were always there for me When I needed you most🧡🍑	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ArRod95/status/1521823844067168256	False		0								[]				
1521823789285318657	1521823789285318657	2022-05-04 12:07:20 GMT	2022-05-04	12:07:20	+0000	236332637	dstoryofoj	OJ🧃X SASUKE 🙇🏿‍♂️⚡️		You think the government is evil , but large corporations are eviller.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DStoryofOJ/status/1521823789285318657	False		0								[]				
1521823788115050498	1521823788115050498	2022-05-04 12:07:19 GMT	2022-05-04	12:07:19	+0000	1509138100550836227	sasuke_shark	Garcia Fabio		Situação chata e complicada que vocês me colocaram, não quero que isso continue	pt	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sasuke_shark/status/1521823788115050498	False		0								[]				
1521823775406399489	1521819212481708033	2022-05-04 12:07:16 GMT	2022-05-04	12:07:16	+0000	1489276870097055751	inoxenthuyawr	Ammaar//Itachi Uchiha ❤️		@ap_ko_kiya Krte to hain	et	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/InoxentHuyawr/status/1521823775406399489	False		0								[{'screen_name': 'ap_ko_kiya', 'name': 'HEER', 'id': '1257206989861670917'}]				
1521823754581516289	1521823754581516289	2022-05-04 12:07:11 GMT	2022-05-04	12:07:11	+0000	2877716706	itachirush	itachi ⁺²⁹⁷		時オカやってたら絶対飛び降りやつ   #ゼノブレイド２ #NintendoSwitch  https://t.co/mIwKxsqKSF	ja	[]	[]	['https://pbs.twimg.com/media/FR6ao-cVgAAOFvR.jpg']	0	0	0	['ゼノブレイド２', 'nintendoswitch']	[]	https://twitter.com/ITACHIRUSH/status/1521823754581516289	False		1	https://pbs.twimg.com/media/FR6ao-cVgAAOFvR.jpg							[]				
1521823743202701312	1521823743202701312	2022-05-04 12:07:09 GMT	2022-05-04	12:07:09	+0000	91330163	itachi_gunma	イタチ		これは珍しいステップ。審判は初見のトラベリングを吹くのは難しい、という仮説が成り立つ、のかな?	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/itachi_gunma/status/1521823743202701312	False	https://twitter.com/74743_storks/status/1521817698086260737	0								[]				
1521823732809220096	1521816166137999360	2022-05-04 12:07:06 GMT	2022-05-04	12:07:06	+0000	167949537	ss19790115	su-san		@sasuke_10_23 僕の部屋ではありませんけどね🤩	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SS19790115/status/1521823732809220096	False		0								[{'screen_name': 'sasuke_10_23', 'name': 'さすけ', 'id': '1196620509368029184'}]				
1521823706909409280	1521823706909409280	2022-05-04 12:07:00 GMT	2022-05-04	12:07:00	+0000	739560535369220098	sasuke0207	鯱船長		船外機OIL交換  https://t.co/1vy9CpWBvu	ja	[]	[]	['https://pbs.twimg.com/media/FR6amDfaMAAyZrM.jpg']	0	0	0	[]	[]	https://twitter.com/sasuke0207/status/1521823706909409280	False		1	https://pbs.twimg.com/media/FR6amDfaMAAyZrM.jpg							[]				
1521823703604023298	1521823703604023298	2022-05-04 12:06:59 GMT	2022-05-04	12:06:59	+0000	1229505822717288455	leleverse	sasuke kowalski		moje zdjecie do dowodu moj ostateczny 13 powod	pl	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/LELEVERSE/status/1521823703604023298	False		0								[]				
1521823675909304326	1521823675909304326	2022-05-04 12:06:53 GMT	2022-05-04	12:06:53	+0000	740367644327567360	sasukeravens	KEDIRI MENOLAK CIDRO		"""Aku hanya berbagi ikatan, ikatan kebencian pada saudaraku."" ##Sasukeravens #sasuke"	in	[]	[]	[]	0	0	0	['sasukeravens', 'sasuke']	[]	https://twitter.com/sasukeravens/status/1521823675909304326	False		0								[]				
1521823667428024321	1514278866059083779	2022-05-04 12:06:51 GMT	2022-05-04	12:06:51	+0000	1519349164185767936	shayu27998933	蟹老板		@sasuke_sai_ 那我也可以	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Shayu27998933/status/1521823667428024321	False		0								[{'screen_name': 'sasuke_sai_', 'name': '骚逼倩苇', 'id': '747273376641605633'}]				
1521823660985757703	1521766930432106497	2022-05-04 12:06:49 GMT	2022-05-04	12:06:49	+0000	866955866066571264	sergio_ssddcc	⏪ Sergio SSDDCC ⏩ #Spiderman 🕸️ #Spiderman20		@TeenWolf8687 @kalangueb @AlexKidd81 @proof_itachi @ralbarn @retromostoles @VCS2800 @VictorBros3 @90arcade_mcorte dificil lo has puesto eh jodío 😁	es	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Sergio_SSDDCC/status/1521823660985757703	False		0								[{'screen_name': 'TeenWolf8687', 'name': 'Scott Howard Tops🕹🔥', 'id': '1419364303946272772'}, {'screen_name': 'kalangueb', 'name': 'La Sala de Juegos', 'id': '1081723256'}, {'screen_name': 'AlexKidd81', 'name': 'AlexxKidd81 👊🏻✌🏻🖐🏻', 'id': '634823025'}, {'screen_name': 'proof_itachi', 'name': '⛩𝑷𝒓𝒐𝒐𝒇 𝑰𝒕𝒂𝒄𝒉𝒊⛩【万華鏡】', 'id': '97527325'}, {'screen_name': 'ralbarn', 'name': 'Reno', 'id': '1270665220223119362'}, {'screen_name': 'retromostoles', 'name': '🕹️retromostoles🕹️', 'id': '997120238977146881'}, {'screen_name': 'VCS2800', 'name': '🇻\u200b🇨\u200b🇸\u200b²⁸⁰⁰ アタリ 🕹🔰', 'id': '1231935508219072513'}, {'screen_name': 'VictorBros3', 'name': 'ReTrO ViCtOr BrOs', 'id': '1503029743544938503'}, {'screen_name': '90arcade_mcorte', 'name': 'M. Cortecero ARCADE❤️90', 'id': '305184740'}]				
1521823643608752128	1521822581116055552	2022-05-04 12:06:45 GMT	2022-05-04	12:06:45	+0000	1396572908030500867	itachi_ba	اوتشيها | itachi𓃵		@IINovaII2 ياهلابك	ar	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/itachi_Ba/status/1521823643608752128	False		0								[{'screen_name': 'IINovaII2', 'name': 'Nova🐧', 'id': '1470162043269521408'}]				
1521823626256859139	1521821990797123586	2022-05-04 12:06:41 GMT	2022-05-04	12:06:41	+0000	1581177440	lennyzee_mmenu	Itachi Uchiha 𓃵		@Pineapple_SA Hyundai i20 #StarWarsDay #MayThe4th #MayTheFourthBeWithYou	in	[]	[]	[]	0	0	0	['starwarsday', 'maythe4th', 'maythefourthbewithyou']	[]	https://twitter.com/LennyZee_Mmenu/status/1521823626256859139	False		0								[{'screen_name': 'Pineapple_SA', 'name': 'Pineapple™', 'id': '781136268545626112'}]				
1521823620649168896	1521822581116055552	2022-05-04 12:06:39 GMT	2022-05-04	12:06:39	+0000	1396572908030500867	itachi_ba	اوتشيها | itachi𓃵		@kaIjabri ياهلابكك	ar	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/itachi_Ba/status/1521823620649168896	False		0								[{'screen_name': 'kaIjabri', 'name': 'JIRAIYA | خالد', 'id': '1146647608989036545'}]				
1521823607957209088	1521823607957209088	2022-05-04 12:06:36 GMT	2022-05-04	12:06:36	+0000	210949004	uchihareyhx	Itachi ☯️		Bare minimum	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/UchihaReyHX/status/1521823607957209088	False	https://twitter.com/dreskioo/status/1521545265496342528	0								[]				
1521823588268974082	1521503722471309316	2022-05-04 12:06:32 GMT	2022-05-04	12:06:32	+0000	1518227090243416065	sasuke_wav	Sasuke		@thechristianang @RoXaS42122944 @__Nikkii____ Only sad thing in one piece for me was luffys reaction to ace death and law’s backstory	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sasuke_wav/status/1521823588268974082	False		0								[{'screen_name': 'thechristianang', 'name': 'Pizza the Hutt', 'id': '313635348'}, {'screen_name': 'RoXaS42122944', 'name': 'Ro X aS', 'id': '1378630649511174148'}, {'screen_name': '__Nikkii____', 'name': '🔥Nikki🔥', 'id': '1504459508311113741'}]				
1521823587434389504	1521810728315162624	2022-05-04 12:06:32 GMT	2022-05-04	12:06:32	+0000	1396572908030500867	itachi_ba	اوتشيها | itachi𓃵		@Mika_senpai1 هاه؟	ar	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/itachi_Ba/status/1521823587434389504	False		0								[{'screen_name': 'Mika_senpai1', 'name': 'Mika \U0001faa1', 'id': '1508416887549476865'}]				
1521823582547968001	1521819333952946176	2022-05-04 12:06:30 GMT	2022-05-04	12:06:30	+0000	1510993038209781766	itachiuchiha673	Itachi Uchiha		@KeizoNft @YokaiVerseIO @Rathore52131557 @VikasRa46179647 @mr_ragnor7435	und	[{'screen_name': 'vikasra46179647', 'name': 'roman empire', 'id': '1499275119708966918'}, {'screen_name': 'mr_ragnor7435', 'name': 'mr. ragnor', 'id': '1512477702615609347'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/ItachiUchiha673/status/1521823582547968001	False		0								[{'screen_name': 'KeizoNft', 'name': 'Keizo 🕊', 'id': '1113181878'}, {'screen_name': 'YokaiVerseIO', 'name': 'YokaiVerse', 'id': '1491109103107817476'}]				
1521823576701251584	1521822581116055552	2022-05-04 12:06:29 GMT	2022-05-04	12:06:29	+0000	1470162043269521408	iinovaii2	Nova🐧		@itachi_Ba مساء النور	ar	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/IINovaII2/status/1521823576701251584	False		0								[{'screen_name': 'itachi_Ba', 'name': 'اوتشيها | itachi𓃵', 'id': '1396572908030500867'}]				
1521823572070924289	1521810868886941702	2022-05-04 12:06:28 GMT	2022-05-04	12:06:28	+0000	105494820	sasuke_905	sasuke_905		@cordierite_haru もしも、もしもだよ？その原因が白内障からきてるものだったら、メガネじゃ治らない。	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sasuke_905/status/1521823572070924289	False		0								[{'screen_name': 'cordierite_haru', 'name': 'ハルカ', 'id': '87620613'}]				
1521823546145591297	1521817045121355776	2022-05-04 12:06:22 GMT	2022-05-04	12:06:22	+0000	1518865454848430081	godfath33580614	Sasuke Uchiha☠️👿		@GrizzlyDAO @AmAnE_MiSa_27 @mr_ragnor7435 @Zeroooo27	und	[{'screen_name': 'mr_ragnor7435', 'name': 'mr. ragnor', 'id': '1512477702615609347'}, {'screen_name': 'zeroooo27', 'name': 'zeroooo', 'id': '1485130575141023744'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/GODFaTh33580614/status/1521823546145591297	False		0								[{'screen_name': 'GrizzlyDAO', 'name': 'Grizzly DAO', 'id': '1017528060'}]				
1521823540693057536	1521823540693057536	2022-05-04 12:06:20 GMT	2022-05-04	12:06:20	+0000	50102142	neoitachi	Ian Lenz		Ohhhhh myyyyyy	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/NeoItachi/status/1521823540693057536	False	https://twitter.com/obiwankenobi/status/1521746447200305153	0								[]				
1521823529385222145	1521822581116055552	2022-05-04 12:06:18 GMT	2022-05-04	12:06:18	+0000	1396572908030500867	itachi_ba	اوتشيها | itachi𓃵		@______206______ لا	ar	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/itachi_Ba/status/1521823529385222145	False		0								[{'screen_name': '______206______', 'name': 'هيري | ✨', 'id': '1504007271600304131'}]				
1521823511941107713	1521587141784002562	2022-05-04 12:06:14 GMT	2022-05-04	12:06:14	+0000	1396572908030500867	itachi_ba	اوتشيها | itachi𓃵		@______206______ ايهعندي	ar	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/itachi_Ba/status/1521823511941107713	False		0								[{'screen_name': '______206______', 'name': 'هيري | ✨', 'id': '1504007271600304131'}]				
1521823500545282049	1521606957295149056	2022-05-04 12:06:11 GMT	2022-05-04	12:06:11	+0000	1425037743839748096	ahmdyaseen77	sasuke 🤸‍♂️		@RANIA1_9_0_7 حصل خير 😂😂😂	ar	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/ahmdyaseen77/status/1521823500545282049	False		0								[{'screen_name': 'RANIA1_9_0_7', 'name': 'Rᵃᶰᶤᵃ💜', 'id': '1494029202730983427'}]				
1521823484531208192	1521822937463984129	2022-05-04 12:06:07 GMT	2022-05-04	12:06:07	+0000	4576816098	155itachi	イタチ		@blueashrd ｵｵｩ.....😭見える、深くて底の見えない沼が見えるぞ……‼︎	ja	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/155itachi/status/1521823484531208192	False		0								[{'screen_name': 'blueashrd', 'name': '紗綾(さや)＠４７２弟推し', 'id': '374295602'}]				
1521823464407117827	1521775867759710208	2022-05-04 12:06:02 GMT	2022-05-04	12:06:02	+0000	4174014820	galnax	tweets for yanderes only		@bargaytos hmm.... i dunno abt this one sasuke	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/GAlNAX/status/1521823464407117827	False		0								[{'screen_name': 'bargaytos', 'name': 'cruel weeds thesis', 'id': '1267877567924584449'}]				
1521823448393265155	1521463345525760002	2022-05-04 12:05:58 GMT	2022-05-04	12:05:58	+0000	1501107658283233280	dligt11	Smol.eth®️💎🕊		@_karelm @Amazing_zeey @TrippinApeNFT @communi3_io @bamassou @mm_deiza  @smolOba  @smol_sasuke	und	[{'screen_name': 'smoloba', 'name': 'sasa®️💎🐦', 'id': '2882777475'}, {'screen_name': 'smol_sasuke', 'name': 'the last uchiha 💎', 'id': '1319003257738506241'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/DLigt11/status/1521823448393265155	False		0								[{'screen_name': '_karelm', 'name': '$karel.sol$ | WOOP', 'id': '1467266182780796930'}, {'screen_name': 'Amazing_zeey', 'name': 'zeey💎®', 'id': '1276496128847106055'}, {'screen_name': 'TrippinApeNFT', 'name': 'Trippin’ Ape Tribe', 'id': '1516161175746191368'}, {'screen_name': 'communi3_io', 'name': 'Communi3', 'id': '1496979241207885831'}, {'screen_name': 'bamassou', 'name': 'Valo.sol {0.18}/👽AAA / 🐾KZ', 'id': '1478833516490240005'}]				
1521823421088337920	1521818626080358400	2022-05-04 12:05:52 GMT	2022-05-04	12:05:52	+0000	1283330204090413057	darksas15381020	dark sasuke		@lesjoiesducode angularjs	tl	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/darksas15381020/status/1521823421088337920	False		0								[{'screen_name': 'lesjoiesducode', 'name': 'Les Joies du Code', 'id': '890515110'}]				
1521823420123688961	1521822581116055552	2022-05-04 12:05:52 GMT	2022-05-04	12:05:52	+0000	1146647608989036545	kaijabri	JIRAIYA | خالد		@itachi_Ba مساء النور	ar	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kaIjabri/status/1521823420123688961	False		0								[{'screen_name': 'itachi_Ba', 'name': 'اوتشيها | itachi𓃵', 'id': '1396572908030500867'}]				
1521823408585158656	1521510056797298690	2022-05-04 12:05:49 GMT	2022-05-04	12:05:49	+0000	1403042961739247619	randomdude_xyz	Itachi Uchiha		@ http_naagin Kya meri photos kabhi bhi achi nahi ayen gi :')	hi	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/RandomDude_xyz/status/1521823408585158656	False		0								[{'screen_name': 'http_naagin', 'name': 'Naagin 🐍', 'id': '1259782321806495744'}]				
1521823364679053312	1521818059580837890	2022-05-04 12:05:38 GMT	2022-05-04	12:05:38	+0000	1510993038209781766	itachiuchiha673	Itachi Uchiha		@GiuoNFT @YokaiVerseIO @mr_ragnor7435 @RohitMinocha77 @MrGuy67296368	und	[{'screen_name': 'rohitminocha77', 'name': '😇yagami light😈', 'id': '1382676152813162496'}, {'screen_name': 'mrguy67296368', 'name': 'mr guy', 'id': '1498251651907735554'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/ItachiUchiha673/status/1521823364679053312	False		0								[{'screen_name': 'GiuoNFT', 'name': 'GiulianoNFT', 'id': '1482007557069803525'}, {'screen_name': 'YokaiVerseIO', 'name': 'YokaiVerse', 'id': '1491109103107817476'}]				
1521823353438613505	1521823353438613505	2022-05-04 12:05:36 GMT	2022-05-04	12:05:36	+0000	1081150601067548672	sasuke2728	拓海		キムニャン12分台持ってるんやから引っ張ってくれ！	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SASUKE2728/status/1521823353438613505	False		0								[]				
1521823349923467266	1521819333952946176	2022-05-04 12:05:35 GMT	2022-05-04	12:05:35	+0000	1518865454848430081	godfath33580614	Sasuke Uchiha☠️👿		@KeizoNft @YokaiVerseIO @AmAnE_MiSa_27 @mr_ragnor7435 @Zeroooo27	und	[{'screen_name': 'mr_ragnor7435', 'name': 'mr. ragnor', 'id': '1512477702615609347'}, {'screen_name': 'zeroooo27', 'name': 'zeroooo', 'id': '1485130575141023744'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/GODFaTh33580614/status/1521823349923467266	False		0								[{'screen_name': 'KeizoNft', 'name': 'Keizo 🕊', 'id': '1113181878'}, {'screen_name': 'YokaiVerseIO', 'name': 'YokaiVerse', 'id': '1491109103107817476'}]				
1521823338511106048	1521819846207365120	2022-05-04 12:05:32 GMT	2022-05-04	12:05:32	+0000	1247804794170798085	bahulyarishi	Uchiha Itachi		@kushal_mehra Aree CRS vaale toh bhoot hain, vo toh khud marr gye the pichle saal	et	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BahulyaRishi/status/1521823338511106048	False		0								[{'screen_name': 'kushal_mehra', 'name': 'कुशल मेहरा', 'id': '292475065'}]				
1521823332093419520	1521823332093419520	2022-05-04 12:05:31 GMT	2022-05-04	12:05:31	+0000	824875992149741569	sasuke_926	猿飛佐助 𝓽𝓮𝓪𝓶絆		#LVNIKE  https://t.co/v2PIlq2Grn	und	[]	[]	['https://pbs.twimg.com/media/FR6aQIhaIAAOuyn.jpg']	0	0	0	['lvnike']	[]	https://twitter.com/Sasuke_926/status/1521823332093419520	False		1	https://pbs.twimg.com/media/FR6aQIhaIAAOuyn.jpg							[]				
1521823326548623360	1521823326548623360	2022-05-04 12:05:29 GMT	2022-05-04	12:05:29	+0000	1496963638007001093	orisen11	一場		挑戦者：一場　ゼッケン番号79 SASUKE挑戦結果↓ フィッシュボーンででタイムオーバー #shindanmaker  https://t.co/TpJrcfShzs わりとありそう	ja	[]	['https://shindanmaker.com/1087112']	[]	0	0	0	['shindanmaker']	[]	https://twitter.com/orisen11/status/1521823326548623360	False		0								[]				
1521823319250583559	1521720192870535168	2022-05-04 12:05:28 GMT	2022-05-04	12:05:28	+0000	1483320815043158016	itachizltx	ℤ𝕝𝕥𝕩𝕀𝕥𝕒𝕔𝕙𝕚 :{		@oceanfn__ Same:(	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ItachiZltx/status/1521823319250583559	False		0								[{'screen_name': 'oceanfn__', 'name': 'aqtocean', 'id': '1331656977248907266'}]				
1521823294982262784	1521503722471309316	2022-05-04 12:05:22 GMT	2022-05-04	12:05:22	+0000	1518227090243416065	sasuke_wav	Sasuke		@txtinyeonjun @nerdygeek96 One piece antagonists are absolutely shit apart from doffy and kata, kaguya makes the most sense to be the final villain 💀 one piece is one of the least consistent manga I’ve ever read (still top 3 for me) the start of every arc is extremely slow and boring	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sasuke_wav/status/1521823294982262784	False		0								[{'screen_name': 'txtinyeonjun', 'name': 'Dina ✘ 4 DAYS TIL ATEEZ', 'id': '1313484326248615941'}, {'screen_name': 'nerdygeek96', 'name': 'Phoenix', 'id': '1367331427293949957'}]				
1521823276070187008	1521808354951106566	2022-05-04 12:05:17 GMT	2022-05-04	12:05:17	+0000	1056593156	kurungo	久留ンゴ＠野球好き		@sasuke_kino 砂糖裕季也に改名しよう🤗	ja	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kurungo/status/1521823276070187008	False		0								[{'screen_name': 'sasuke_kino', 'name': 'さーすけ', 'id': '153073762'}]				
1521823271468949504	1521817700615348224	2022-05-04 12:05:16 GMT	2022-05-04	12:05:16	+0000	1310246745524191232	itachiashish	Ashish M 🎏 (ashish07.near)		@theSNKRZ Good luck 👍 @c_cahko  @ISRAIL1987  @5marimaxi5	en	[{'screen_name': 'c_cahko', 'name': 'cahko c', 'id': '1517854690007990273'}, {'screen_name': 'israil1987', 'name': 'memeagain', 'id': '1485180435982397441'}, {'screen_name': '5marimaxi5', 'name': 'marina maxi', 'id': '1507277611734646793'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/ItachiAshish/status/1521823271468949504	False		0								[{'screen_name': 'theSNKRZ', 'name': 'THE SNKRZ', 'id': '1465549909114130432'}]				
1521823259641413637	1521647442911203328	2022-05-04 12:05:13 GMT	2022-05-04	12:05:13	+0000	762522686295683072	yellowshine20	Naruto&Boruto🍥🔩		@fellilywerkwerk 🤣they got mad as hell when someone didn't include saku in Naruto's most important girls also got mad when someone says Hinata didn't care of sasuke or praised her beauty. Like ,they gotta be kidding me..so weird.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/yellowshine20/status/1521823259641413637	False		0								[{'screen_name': 'fellilywerkwerk', 'name': 'MALTY 🥂', 'id': '1432238341089464320'}]				
1521823255501361154	1521820024801050624	2022-05-04 12:05:12 GMT	2022-05-04	12:05:12	+0000	1403042961739247619	randomdude_xyz	Itachi Uchiha		@abcdefuckyoumf Sad reacts for us 🥲	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/RandomDude_xyz/status/1521823255501361154	False		0								[{'screen_name': 'abcdefuckyoumf', 'name': 'eccedentesiast', 'id': '1375619434463760385'}]				
1521823249306468354	1521810728315162624	2022-05-04 12:05:11 GMT	2022-05-04	12:05:11	+0000	1508416887549476865	mika_senpai1	Mika 🪡		@itachi_Ba صف الراسبين	ar	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/Mika_senpai1/status/1521823249306468354	False		0								[{'screen_name': 'itachi_Ba', 'name': 'اوتشيها | itachi𓃵', 'id': '1396572908030500867'}]				
1521823222962229248	1521823222962229248	2022-05-04 12:05:05 GMT	2022-05-04	12:05:05	+0000	1071306204540891141	cvnshxz	itachi		ra doctor strange	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/cvnshxz/status/1521823222962229248	False		0								[]				
